Date,Open,High,Low,Close,Adj Close,Volume
2019-09-06,1674.4000244140625,1674.4000244140625,1654.4000244140625,1662.0,1662.0,2493
2019-09-09,1668.0,1672.0,1661.0,1671.5999755859375,1671.5999755859375,3463
2019-09-10,1657.4000244140625,1657.4000244140625,1636.199951171875,1641.0,1641.0,2439
2019-09-11,1655.5999755859375,1663.5999755859375,1620.0,1663.5999755859375,1663.5999755859375,2626
2019-09-12,1666.800048828125,1685.0,1655.800048828125,1671.5999755859375,1671.5999755859375,2995
2019-09-13,1661.199951171875,1669.199951171875,1655.800048828125,1663.5999755859375,1663.5999755859375,3368
2019-09-16,1649.800048828125,1657.4000244140625,1639.0,1640.0,1640.0,1760
2019-09-17,1640.800048828125,1645.800048828125,1636.199951171875,1641.800048828125,1641.800048828125,1497
2019-09-18,1645.4000244140625,1652.800048828125,1638.4000244140625,1638.4000244140625,1638.4000244140625,791
2019-09-19,1638.199951171875,1657.4000244140625,1636.0,1657.0,1657.0,1183
2019-09-20,1652.800048828125,1661.0,1634.199951171875,1634.199951171875,1634.199951171875,1205
2019-09-23,1633.800048828125,1636.800048828125,1609.0,1619.4000244140625,1619.4000244140625,2977
2019-09-24,1630.800048828125,1635.4000244140625,1606.800048828125,1607.0,1607.0,1295
2019-09-25,1588.4000244140625,1598.0,1570.0,1590.0,1590.0,5071
2019-09-26,1610.199951171875,1623.0,1584.4000244140625,1589.4000244140625,1589.4000244140625,2095
2019-09-27,1597.800048828125,1600.0,1577.5999755859375,1591.0,1591.0,5997
2019-09-30,1588.800048828125,1588.800048828125,1568.5999755859375,1587.199951171875,1587.199951171875,1833
2019-10-01,1607.800048828125,1611.800048828125,1586.5999755859375,1588.4000244140625,1588.4000244140625,2595
2019-10-02,1589.800048828125,1589.800048828125,1558.5999755859375,1558.5999755859375,1558.5999755859375,3199
2019-10-04,1569.199951171875,1580.0,1564.0,1576.4000244140625,1576.4000244140625,1600
2019-10-07,1578.199951171875,1587.0,1570.0,1586.5999755859375,1586.5999755859375,1831
2019-10-08,1586.800048828125,1588.5999755859375,1563.0,1567.0,1567.0,2089
2019-10-09,1559.0,1573.800048828125,1556.800048828125,1569.800048828125,1569.800048828125,1942
2019-10-10,1565.199951171875,1577.800048828125,1557.0,1574.199951171875,1574.199951171875,1030
2019-10-11,1573.0,1580.5999755859375,1570.800048828125,1579.800048828125,1579.800048828125,2514
2019-10-14,1578.4000244140625,1578.800048828125,1560.199951171875,1567.199951171875,1567.199951171875,1158
2019-10-15,1587.0,1591.0,1579.199951171875,1589.4000244140625,1589.4000244140625,1566
2019-10-16,1602.199951171875,1616.199951171875,1597.5999755859375,1607.0,1607.0,2538
2019-10-17,1610.199951171875,1621.4000244140625,1603.5999755859375,1607.5999755859375,1607.5999755859375,2965
2019-10-18,1605.5999755859375,1609.5999755859375,1587.5999755859375,1587.5999755859375,1587.5999755859375,1911
2019-10-21,1579.0,1597.0,1577.0,1597.0,1597.0,3039
2019-10-22,1604.4000244140625,1607.0,1590.199951171875,1591.199951171875,1591.199951171875,2395
2019-10-23,1583.800048828125,1591.199951171875,1567.4000244140625,1590.199951171875,1590.199951171875,2710
2019-10-24,1588.800048828125,1607.800048828125,1584.0,1607.800048828125,1607.800048828125,3573
2019-10-25,1506.5999755859375,1581.5999755859375,1497.4000244140625,1577.4000244140625,1577.4000244140625,22703
2019-10-28,1578.199951171875,1600.5999755859375,1570.0,1596.4000244140625,1596.4000244140625,4908
2019-10-29,1601.0,1604.0,1580.199951171875,1588.4000244140625,1588.4000244140625,2352
2019-10-30,1583.800048828125,1600.4000244140625,1582.5999755859375,1589.199951171875,1589.199951171875,1847
2019-10-31,1599.800048828125,1606.800048828125,1585.800048828125,1593.5999755859375,1593.5999755859375,2727
2019-11-01,1599.0,1611.199951171875,1592.800048828125,1602.0,1602.0,1957
2019-11-04,1607.0,1626.800048828125,1606.800048828125,1624.0,1624.0,3338
2019-11-05,1626.800048828125,1633.800048828125,1620.4000244140625,1629.0,1629.0,2108
2019-11-06,1626.0,1627.800048828125,1619.4000244140625,1622.4000244140625,1622.4000244140625,1310
2019-11-07,1631.199951171875,1634.0,1626.4000244140625,1631.800048828125,1631.800048828125,2220
2019-11-08,1618.4000244140625,1623.5999755859375,1610.0,1615.4000244140625,1615.4000244140625,2345
2019-11-11,1615.5999755859375,1617.800048828125,1602.800048828125,1605.199951171875,1605.199951171875,2705
2019-11-12,1608.199951171875,1622.4000244140625,1604.4000244140625,1620.0,1620.0,1274
2019-11-13,1611.800048828125,1614.0,1599.4000244140625,1601.5999755859375,1601.5999755859375,1259
2019-11-14,1593.800048828125,1606.199951171875,1588.5999755859375,1593.0,1593.0,1711
2019-11-15,1605.5999755859375,1605.5999755859375,1580.0,1581.4000244140625,1581.4000244140625,2226
2019-11-18,1584.800048828125,1584.800048828125,1558.5999755859375,1577.199951171875,1577.199951171875,2198
2019-11-19,1583.199951171875,1592.0,1576.5999755859375,1576.800048828125,1576.800048828125,2733
2019-11-20,1580.0,1591.5999755859375,1571.4000244140625,1583.800048828125,1583.800048828125,1495
2019-11-21,1575.800048828125,1578.4000244140625,1566.800048828125,1568.5999755859375,1568.5999755859375,2183
2019-11-22,1570.800048828125,1576.5999755859375,1566.0,1571.5999755859375,1571.5999755859375,1648
2019-11-25,1593.5999755859375,1613.199951171875,1588.4000244140625,1610.0,1610.0,1972
2019-11-26,1612.5999755859375,1629.800048828125,1608.5999755859375,1626.0,1626.0,1486
2019-11-27,1635.199951171875,1654.5999755859375,1633.4000244140625,1654.5999755859375,1654.5999755859375,3270
2019-11-28,1649.800048828125,1655.0,1642.199951171875,1655.0,1655.0,1768
2019-11-29,1649.0,1659.0,1638.199951171875,1638.199951171875,1638.199951171875,3447
2019-12-02,1640.0,1647.0,1590.800048828125,1596.4000244140625,1596.4000244140625,4234
2019-12-03,1611.800048828125,1616.5999755859375,1577.800048828125,1577.800048828125,1577.800048828125,2963
2019-12-04,1591.4000244140625,1611.5999755859375,1591.4000244140625,1599.199951171875,1599.199951171875,1859
2019-12-05,1594.0,1598.800048828125,1572.4000244140625,1573.199951171875,1573.199951171875,1942
2019-12-06,1575.800048828125,1587.0,1571.0,1580.0,1580.0,2304
2019-12-09,1584.800048828125,1596.0,1576.800048828125,1588.800048828125,1588.800048828125,3337
2019-12-10,1583.4000244140625,1583.4000244140625,1566.0,1571.4000244140625,1571.4000244140625,1612
2019-12-11,1571.5999755859375,1575.800048828125,1566.0,1567.4000244140625,1567.4000244140625,1086
2019-12-12,1573.5999755859375,1584.800048828125,1567.5999755859375,1578.5999755859375,1578.5999755859375,2764
2019-12-13,1586.800048828125,1587.5999755859375,1573.4000244140625,1582.5999755859375,1582.5999755859375,3547
2019-12-16,1588.0,1589.800048828125,1576.0,1581.0,1581.0,3098
2019-12-17,1588.800048828125,1602.199951171875,1582.0,1597.4000244140625,1597.4000244140625,1628
2019-12-18,1605.800048828125,1617.0,1604.199951171875,1613.0,1613.0,1724
2019-12-19,1603.199951171875,1610.5999755859375,1598.0,1609.199951171875,1609.199951171875,1223
2019-12-20,1610.199951171875,1625.5999755859375,1606.5999755859375,1621.4000244140625,1621.4000244140625,1965
2019-12-23,1614.800048828125,1618.199951171875,1608.5999755859375,1614.0,1614.0,1998
2019-12-27,1678.0,1701.800048828125,1675.800048828125,1698.4000244140625,1698.4000244140625,11345
2019-12-30,1675.5999755859375,1675.5999755859375,1662.5999755859375,1672.4000244140625,1672.4000244140625,2440
2020-01-02,1660.800048828125,1681.800048828125,1655.199951171875,1669.0,1669.0,3689
2020-01-03,1681.199951171875,1688.4000244140625,1670.0,1677.199951171875,1677.199951171875,6280
2020-01-06,1672.0,1698.0,1656.4000244140625,1694.800048828125,1694.800048828125,6314
2020-01-07,1699.0,1711.4000244140625,1697.0,1706.800048828125,1706.800048828125,5932
2020-01-08,1695.5999755859375,1716.0,1695.5999755859375,1710.5999755859375,1710.5999755859375,4002
2020-01-09,1711.4000244140625,1725.800048828125,1710.199951171875,1719.199951171875,1719.199951171875,6651
2020-01-10,1715.800048828125,1719.0,1705.0,1707.0,1707.0,3292
2020-01-13,1699.0,1705.0,1688.5999755859375,1695.4000244140625,1695.4000244140625,2193
2020-01-14,1695.199951171875,1704.0,1671.4000244140625,1684.199951171875,1684.199951171875,3491
2020-01-15,1679.0,1684.800048828125,1666.800048828125,1670.5999755859375,1670.5999755859375,3737
2020-01-16,1674.4000244140625,1691.0,1671.5999755859375,1680.5999755859375,1680.5999755859375,3086
2020-01-17,1689.800048828125,1698.0,1680.5999755859375,1682.800048828125,1682.800048828125,3348
2020-01-20,1680.0,1684.0,1673.4000244140625,1681.800048828125,1681.800048828125,2155
2020-01-21,1672.800048828125,1690.0,1668.199951171875,1689.800048828125,1689.800048828125,1770
2020-01-22,1710.0,1719.0,1698.4000244140625,1704.5999755859375,1704.5999755859375,2340
2020-01-23,1704.0,1706.800048828125,1693.4000244140625,1703.0,1703.0,1548
2020-01-24,1708.800048828125,1716.800048828125,1703.4000244140625,1705.4000244140625,1705.4000244140625,1775
2020-01-27,1668.5999755859375,1672.5999755859375,1643.5999755859375,1662.5999755859375,1662.5999755859375,6678
2020-01-28,1670.0,1680.199951171875,1660.0,1680.199951171875,1680.199951171875,2412
2020-01-29,1688.199951171875,1704.4000244140625,1685.800048828125,1693.199951171875,1693.199951171875,2705
2020-01-30,1680.0,1698.199951171875,1671.199951171875,1683.0,1683.0,3115
2020-01-31,1836.199951171875,1888.199951171875,1811.4000244140625,1836.800048828125,1836.800048828125,48897
2020-02-03,1826.0,1854.5999755859375,1813.4000244140625,1829.800048828125,1829.800048828125,7302
2020-02-04,1827.800048828125,1843.5999755859375,1823.4000244140625,1838.800048828125,1838.800048828125,3584
2020-02-05,1850.0,1891.4000244140625,1846.5999755859375,1856.5999755859375,1856.5999755859375,6932
2020-02-06,1868.0,1872.0,1840.800048828125,1862.199951171875,1862.199951171875,3496
2020-02-07,1871.0,1908.4000244140625,1858.199951171875,1908.4000244140625,1908.4000244140625,3016
2020-02-10,1898.0,1945.0,1894.199951171875,1941.5999755859375,1941.5999755859375,5016
2020-02-11,1966.0,2001.0,1958.0,1993.4000244140625,1993.4000244140625,6228
2020-02-12,1979.0,2000.0,1972.199951171875,1993.4000244140625,1993.4000244140625,6957
2020-02-13,1969.199951171875,1990.199951171875,1957.0,1990.199951171875,1990.199951171875,6490
2020-02-14,1987.199951171875,1995.0,1975.800048828125,1978.800048828125,1978.800048828125,2109
2020-02-17,1978.5999755859375,1986.0,1975.0,1984.0,1984.0,2270
2020-02-18,1958.5999755859375,1988.0,1956.4000244140625,1975.0,1975.0,4158
2020-02-19,2006.0,2023.0,1999.5999755859375,2019.0,2019.0,4043
2020-02-20,2023.0,2023.0,1982.0,1982.0,1982.0,3760
2020-02-21,1976.0,1989.0,1940.5999755859375,1952.4000244140625,1952.4000244140625,5629
2020-02-24,1842.0,1882.0,1801.0,1843.4000244140625,1843.4000244140625,29288
2020-02-25,1878.5999755859375,1883.800048828125,1809.4000244140625,1824.800048828125,1824.800048828125,9188
2020-02-26,1796.0,1853.4000244140625,1770.199951171875,1840.0,1840.0,24992
2020-02-27,1784.4000244140625,1804.0,1721.5999755859375,1754.4000244140625,1754.4000244140625,17265
2020-02-28,1642.0,1698.800048828125,1630.0,1692.800048828125,1692.800048828125,36697
2020-03-02,1750.0,1754.800048828125,1665.0,1717.0,1717.0,20027
2020-03-03,1763.0,1786.199951171875,1732.800048828125,1744.4000244140625,1744.4000244140625,20855
2020-03-04,1741.800048828125,1759.0,1725.199951171875,1742.5999755859375,1742.5999755859375,7176
2020-03-05,1758.4000244140625,1758.4000244140625,1722.0,1744.0,1744.0,5751
2020-03-06,1688.0,1701.800048828125,1643.0,1678.199951171875,1678.199951171875,7862
2020-03-09,1549.199951171875,1630.199951171875,1510.199951171875,1602.4000244140625,1602.4000244140625,17721
2020-03-10,1629.0,1672.0,1595.0,1616.800048828125,1616.800048828125,12592
2020-03-11,1634.5999755859375,1650.800048828125,1624.800048828125,1636.800048828125,1636.800048828125,6078
2020-03-12,1552.0,1569.0,1490.0,1533.800048828125,1533.800048828125,17931
2020-03-13,1545.199951171875,1590.0,1515.5999755859375,1540.800048828125,1540.800048828125,17580
2020-03-16,1480.0,1579.800048828125,1431.0,1553.0,1553.0,22579
2020-03-17,1647.800048828125,1691.199951171875,1540.4000244140625,1649.0,1649.0,23135
2020-03-18,1591.800048828125,1685.4000244140625,1570.0,1665.0,1665.0,10704
2020-03-19,1692.4000244140625,1791.800048828125,1672.800048828125,1774.4000244140625,1774.4000244140625,19809
2020-03-20,1828.0,1866.0,1732.199951171875,1753.199951171875,1753.199951171875,17463
2020-03-23,1684.199951171875,1775.5999755859375,1676.0,1733.4000244140625,1733.4000244140625,11335
2020-03-24,1826.0,1830.0,1770.0,1793.800048828125,1793.800048828125,12358
2020-03-25,1830.0,1848.0,1750.199951171875,1759.800048828125,1759.800048828125,13033
2020-03-26,1709.5999755859375,1750.4000244140625,1702.0,1740.5999755859375,1740.5999755859375,6661
2020-03-27,1750.800048828125,1768.4000244140625,1722.4000244140625,1729.5999755859375,1729.5999755859375,4831
2020-03-30,1733.0,1789.5999755859375,1707.199951171875,1780.0,1780.0,6418
2020-03-31,1805.0,1815.800048828125,1779.5999755859375,1802.5999755859375,1802.5999755859375,7295
2020-04-01,1739.800048828125,1777.4000244140625,1733.0,1763.199951171875,1763.199951171875,5415
2020-04-02,1767.800048828125,1774.0,1746.800048828125,1762.5999755859375,1762.5999755859375,3676
2020-04-03,1766.800048828125,1785.0,1758.4000244140625,1764.5999755859375,1764.5999755859375,2842
2020-04-06,1815.199951171875,1821.0,1791.199951171875,1812.0,1812.0,5872
2020-04-07,1860.800048828125,1865.0,1834.199951171875,1850.4000244140625,1850.4000244140625,8811
2020-04-08,1856.0,1867.800048828125,1845.800048828125,1860.800048828125,1860.800048828125,3715
2020-04-09,1892.0,1901.5999755859375,1846.800048828125,1855.0,1855.0,8202
2020-04-14,2004.5,2063.0,1996.0,2057.0,2057.0,8559
2020-04-15,2075.5,2123.0,2048.5,2103.0,2103.0,14405
2020-04-16,2155.0,2243.0,2137.0,2238.0,2238.0,14162
2020-04-17,2235.5,2246.0,2131.5,2159.5,2159.5,11187
2020-04-20,2190.0,2248.0,2170.5,2229.5,2229.5,7753
2020-04-21,2212.0,2240.0,2081.5,2124.5,2124.5,8399
2020-04-22,2185.5,2207.0,2162.0,2181.0,2181.0,4493
2020-04-23,2197.0,2244.0,2185.0,2225.0,2225.0,4437
2020-04-24,2224.5,2258.5,2210.0,2218.0,2218.0,7617
2020-04-27,2246.0,2256.0,2222.5,2229.5,2229.5,6287
2020-04-28,2211.5,2214.5,2134.5,2148.0,2148.0,5198
2020-04-29,2188.5,2190.0,2125.5,2171.5,2171.5,7933
2020-04-30,2220.0,2249.0,2164.0,2217.5,2217.5,12068
2020-05-04,2070.0,2132.5,2052.0,2123.5,2123.5,11281
2020-05-05,2140.0,2160.0,2138.0,2150.0,2150.0,4384
2020-05-06,2160.0,2170.0,2148.0,2164.5,2164.5,2844
2020-05-07,2187.0,2205.0,2176.5,2181.0,2181.0,2550
2020-05-08,2199.5,2205.0,2176.0,2189.5,2189.5,2006
2020-05-11,2201.0,2230.0,2185.5,2228.0,2228.0,4015
2020-05-12,2219.5,2228.0,2193.0,2214.0,2214.0,1546
2020-05-13,2185.5,2219.0,2168.0,2195.0,2195.0,4442
2020-05-14,2184.0,2206.0,2155.0,2192.0,2192.0,6197
2020-05-15,2212.0,2217.0,2178.0,2185.5,2185.5,1982
2020-05-18,2231.0,2240.0,2196.5,2227.0,2227.0,4974
2020-05-19,2234.5,2267.0,2207.5,2267.0,2267.0,2981
2020-05-20,2253.0,2267.0,2241.0,2260.5,2260.5,2216
2020-05-21,2267.5,2298.5,2239.5,2251.0,2251.0,3361
2020-05-22,2232.5,2267.0,2225.0,2248.5,2248.5,2427
2020-05-25,2259.5,2263.0,2247.5,2259.0,2259.0,2040
2020-05-26,2274.5,2274.5,2209.0,2210.0,2210.0,4124
2020-05-27,2229.5,2233.0,2116.5,2154.0,2154.0,3933
2020-05-28,2186.0,2195.0,2157.0,2185.0,2185.0,2672
2020-05-29,2164.5,2180.0,2151.0,2168.0,2168.0,3037
2020-06-02,2224.0,2229.5,2187.0,2195.5,2195.5,2669
2020-06-03,2213.0,2217.0,2196.0,2197.0,2197.0,1995
2020-06-04,2201.0,2226.5,2179.5,2183.0,2183.0,3478
2020-06-05,2179.5,2184.5,2155.5,2184.0,2184.0,2735
2020-06-08,2203.5,2227.0,2190.0,2224.5,2224.5,3792
2020-06-09,2240.5,2285.0,2227.5,2285.0,2285.0,4767
2020-06-10,2299.0,2350.0,2295.0,2342.5,2342.5,5456
2020-06-11,2310.0,2345.0,2263.5,2326.0,2326.0,6184
2020-06-12,2273.0,2316.0,2254.5,2266.5,2266.5,9590
2020-06-15,2225.5,2252.0,2216.0,2245.5,2245.5,5533
2020-06-16,2294.5,2324.5,2290.0,2312.5,2312.5,5447
2020-06-17,2330.0,2361.5,2320.5,2356.0,2356.0,2828
2020-06-18,2355.5,2368.5,2349.0,2357.5,2357.5,2796
2020-06-19,2380.5,2400.0,2373.5,2396.0,2396.0,2568
2020-06-22,2400.5,2409.5,2380.5,2391.0,2391.0,3142
2020-06-23,2419.5,2454.0,2402.0,2453.0,2453.0,4333
2020-06-24,2454.5,2479.0,2432.5,2433.5,2433.5,3851
2020-06-25,2427.5,2453.0,2415.5,2437.0,2437.0,4891
2020-06-26,2456.5,2480.0,2435.5,2452.5,2452.5,5123
2020-06-29,2401.0,2416.0,2331.5,2378.0,2378.0,10047
2020-06-30,2400.5,2431.0,2387.5,2426.0,2426.0,7227
2020-07-01,2455.5,2495.0,2451.0,2489.0,2489.0,5548
2020-07-02,2572.0,2623.0,2550.5,2570.0,2570.0,10267
2020-07-03,2590.5,2604.5,2580.5,2580.5,2580.5,2689
2020-07-06,2613.0,2677.0,2583.5,2672.5,2672.5,7201
2020-07-07,2708.5,2722.5,2667.0,2705.0,2705.0,6924
2020-07-08,2679.0,2708.0,2646.5,2670.5,2670.5,5773
2020-07-09,2730.0,2766.0,2720.0,2749.0,2749.0,7425
2020-07-10,2825.0,2837.5,2775.5,2808.5,2808.5,8449
2020-07-13,2862.5,2941.5,2847.0,2935.0,2935.0,9466
2020-07-14,2780.5,2797.0,2580.0,2699.5,2699.5,25874
2020-07-15,2733.0,2733.0,2625.0,2633.0,2633.0,13769
2020-07-16,2611.0,2628.5,2554.0,2572.5,2572.5,11688
2020-07-17,2624.0,2654.0,2594.5,2602.5,2602.5,6012
2020-07-20,2585.5,2719.0,2580.0,2719.0,2719.0,7567
2020-07-21,2841.0,2854.5,2706.5,2728.0,2728.0,12994
2020-07-22,2737.5,2744.0,2635.0,2674.0,2674.0,5871
2020-07-23,2689.0,2699.0,2632.5,2634.5,2634.5,3813
2020-07-24,2540.0,2604.0,2440.0,2587.5,2587.5,11941
2020-07-27,2595.5,2632.5,2568.5,2572.0,2572.0,7384
2020-07-28,2625.5,2636.0,2575.0,2575.0,2575.0,5103
2020-07-29,2569.0,2599.5,2559.0,2563.5,2563.5,4424
2020-07-30,2590.5,2594.0,2551.0,2580.0,2580.0,3976
2020-07-31,2720.0,2743.0,2660.0,2702.0,2702.0,10347
2020-08-03,2714.5,2726.5,2652.5,2668.0,2668.0,5865
2020-08-04,2665.0,2697.0,2622.0,2650.0,2650.0,5905
2020-08-05,2674.5,2689.0,2637.0,2677.0,2677.0,3132
2020-08-06,2699.5,2711.0,2669.0,2696.0,2696.0,3884
2020-08-07,2716.5,2750.0,2701.5,2721.0,2721.0,3323
2020-08-10,2694.0,2706.5,2637.5,2660.5,2660.5,4640
2020-08-11,2690.0,2699.0,2629.5,2676.0,2676.0,4185
2020-08-12,2653.0,2676.0,2626.5,2668.5,2668.5,2385
2020-08-13,2675.5,2716.5,2662.5,2710.0,2710.0,2331
2020-08-14,2680.5,2690.5,2640.0,2660.0,2660.0,2035
2020-08-17,2667.0,2686.0,2656.5,2664.0,2664.0,2027
2020-08-18,2680.5,2758.0,2673.0,2751.0,2751.0,2902
2020-08-19,2780.5,2787.0,2729.0,2770.0,2770.0,3529
2020-08-20,2747.5,2780.0,2741.5,2769.5,2769.5,2829
2020-08-21,2788.5,2810.5,2781.5,2790.0,2790.0,4960
2020-08-24,2810.0,2854.0,2760.0,2792.0,2792.0,7412
2020-08-25,2819.5,2835.0,2764.0,2831.0,2831.0,4439
2020-08-26,2834.5,2872.5,2829.0,2872.5,2872.5,2864
2020-08-27,2904.5,2925.0,2892.5,2915.0,2915.0,5350
2020-08-28,2885.5,2887.0,2853.0,2872.0,2872.0,3784
2020-08-31,2890.0,2922.5,2848.0,2894.5,2894.5,4614
2020-09-01,2904.0,2941.0,2895.5,2924.5,2924.5,5892
2020-09-02,2955.0,3000.0,2953.0,2963.0,2963.0,9810
2020-09-03,2988.0,2991.5,2812.5,2839.0,2839.0,12681
2020-09-04,2808.0,2865.5,2623.0,2718.0,2718.0,18113
2020-09-07,2740.0,2768.0,2734.0,2755.0,2755.0,5666
2020-09-08,2783.0,2784.0,2655.0,2705.5,2705.5,11050
2020-09-09,2685.0,2775.0,2679.0,2758.5,2758.5,6993
2020-09-10,2784.5,2815.0,2737.0,2784.0,2784.0,6749
2020-09-11,2723.5,2734.0,2655.5,2666.0,2666.0,4322
2020-09-14,2683.0,2694.5,2646.0,2674.5,2674.5,5377
2020-09-15,2632.0,2682.0,2625.0,2644.0,2644.0,7288
2020-09-16,2681.0,2695.0,2638.0,2661.0,2661.0,4145
2020-09-17,2575.0,2595.0,2524.0,2541.0,2541.0,8596
2020-09-18,2552.0,2571.0,2491.5,2491.5,2491.5,5986
2020-09-21,2490.0,2504.5,2446.0,2460.0,2460.0,11294
2020-09-22,2531.0,2609.0,2531.0,2593.5,2593.5,7421
2020-09-23,2674.0,2691.5,2624.5,2625.5,2625.5,4635
